outcome_id,student_id,internship_id,application_status,application_date,selection_date,interview_rounds,final_decision,feedback_score,rejection_reason,success
OUT_009292,STU_02409,INT_00617,rejected,2025-09-23 02:47:51.865412,2025-10-09 02:47:51.865412,0,rejected,3.8,academic performance,0
OUT_009293,STU_04424,INT_00720,rejected,2025-09-23 02:50:33.095592,2025-09-29 02:50:33.095592,2,rejected,3.8,interview performance,0
OUT_009294,STU_03537,INT_00913,rejected,2025-09-23 02:48:34.700527,2025-10-01 02:48:34.700527,1,rejected,2.4,technical skills gap,0
OUT_009295,STU_03612,INT_00138,rejected,2025-09-23 02:49:13.915062,2025-09-26 02:49:13.915062,2,rejected,2.6,interview performance,0
OUT_009296,STU_00607,INT_00073,rejected,2025-09-23 02:49:32.464267,2025-10-08 02:49:32.464267,0,rejected,2.8,budget constraints,0
OUT_009297,STU_03228,INT_00518,rejected,2025-09-23 02:50:40.444381,2025-10-22 02:50:40.444381,0,rejected,3.1,timing issues,0
OUT_009298,STU_04444,INT_00782,rejected,2025-09-23 02:49:34.625579,2025-09-30 02:49:34.625579,1,rejected,2.3,interview performance,0
OUT_009299,STU_03068,INT_00182,rejected,2025-09-23 02:46:48.416875,2025-10-06 02:46:48.416875,2,rejected,3.7,position filled,0
OUT_009300,STU_00454,INT_00494,rejected,2025-09-23 02:48:39.974623,2025-10-18 02:48:39.974623,1,rejected,3.0,budget constraints,0
OUT_009301,STU_01312,INT_00931,rejected,2025-09-23 02:47:12.350610,2025-10-06 02:47:12.350610,2,rejected,2.5,budget constraints,0
OUT_009302,STU_01858,INT_00833,rejected,2025-09-23 02:49:44.109971,2025-10-01 02:49:44.109971,2,rejected,3.0,skills mismatch,0
OUT_009303,STU_02090,INT_00893,rejected,2025-09-23 02:45:39.372240,2025-10-12 02:45:39.372240,2,rejected,3.1,timing issues,0
OUT_009304,STU_03738,INT_00879,rejected,2025-09-23 02:47:45.323261,2025-09-28 02:47:45.323261,0,rejected,2.8,budget constraints,0
OUT_009305,STU_02560,INT_00217,rejected,2025-09-23 02:44:59.569441,2025-10-15 02:44:59.569441,0,rejected,2.9,interview performance,0
OUT_009306,STU_01838,INT_00546,rejected,2025-09-23 02:46:17.952807,2025-09-28 02:46:17.952807,0,rejected,3.8,cultural fit,0
OUT_009307,STU_04881,INT_00199,rejected,2025-09-23 02:46:47.462871,2025-10-03 02:46:47.462871,0,rejected,3.6,timing issues,0
OUT_009308,STU_01523,INT_00559,rejected,2025-09-23 02:49:47.132421,2025-10-16 02:49:47.132421,2,rejected,3.9,interview performance,0
OUT_009309,STU_01958,INT_00467,rejected,2025-09-23 02:49:07.228430,2025-10-06 02:49:07.228430,2,rejected,3.8,academic performance,0
OUT_009310,STU_04213,INT_00790,rejected,2025-09-23 02:48:47.723477,2025-10-04 02:48:47.723477,0,rejected,3.2,insufficient experience,0
OUT_009311,STU_03861,INT_00935,rejected,2025-09-23 02:47:33.696397,2025-10-07 02:47:33.696397,1,rejected,2.5,insufficient experience,0
OUT_009312,STU_01837,INT_00623,rejected,2025-09-23 02:48:35.020082,2025-10-08 02:48:35.020082,1,rejected,3.5,skills mismatch,0
OUT_009313,STU_00650,INT_00569,rejected,2025-09-23 02:45:28.169401,2025-10-05 02:45:28.169401,2,rejected,4.0,skills mismatch,0
OUT_009314,STU_03603,INT_00571,rejected,2025-09-23 02:47:26.386986,2025-09-26 02:47:26.386986,2,rejected,2.8,insufficient experience,0
OUT_009315,STU_01372,INT_00241,rejected,2025-09-23 02:44:52.572895,2025-10-16 02:44:52.572895,0,rejected,2.7,insufficient experience,0
OUT_009316,STU_03512,INT_00298,rejected,2025-09-23 02:48:51.086618,2025-10-16 02:48:51.086618,0,rejected,2.1,skills mismatch,0
OUT_009317,STU_04613,INT_00550,rejected,2025-09-23 02:49:10.170732,2025-09-26 02:49:10.170732,0,rejected,3.7,budget constraints,0
OUT_009318,STU_04334,INT_00878,rejected,2025-09-23 02:46:09.866963,2025-10-05 02:46:09.866963,0,rejected,2.6,position filled,0
OUT_009319,STU_03331,INT_00345,rejected,2025-09-23 02:47:57.852444,2025-10-15 02:47:57.852444,2,rejected,2.2,cultural fit,0
OUT_009320,STU_04646,INT_00380,rejected,2025-09-23 02:44:50.930443,2025-10-03 02:44:50.930443,1,rejected,3.8,budget constraints,0
OUT_009321,STU_04063,INT_00438,rejected,2025-09-23 02:45:58.103221,2025-10-21 02:45:58.103221,2,rejected,2.5,cultural fit,0
OUT_009322,STU_00637,INT_00205,rejected,2025-09-23 02:49:24.794798,2025-10-09 02:49:24.794798,2,rejected,2.3,skills mismatch,0
OUT_009323,STU_00906,INT_00110,rejected,2025-09-23 02:46:08.164535,2025-10-10 02:46:08.164535,1,rejected,3.6,position filled,0
OUT_009324,STU_00938,INT_00812,rejected,2025-09-23 02:48:01.398140,2025-10-08 02:48:01.398140,0,rejected,2.4,academic performance,0
OUT_009325,STU_04860,INT_00959,rejected,2025-09-23 02:46:42.976812,2025-10-06 02:46:42.976812,0,rejected,2.7,academic performance,0
OUT_009326,STU_02198,INT_00835,rejected,2025-09-23 02:47:17.492747,2025-10-14 02:47:17.492747,2,rejected,3.4,technical skills gap,0
OUT_009327,STU_01565,INT_00737,rejected,2025-09-23 02:50:42.690157,2025-09-26 02:50:42.690157,2,rejected,3.7,insufficient experience,0
OUT_009328,STU_03310,INT_00900,rejected,2025-09-23 02:50:29.452368,2025-09-27 02:50:29.452368,2,rejected,3.5,academic performance,0
OUT_009329,STU_03117,INT_00702,rejected,2025-09-23 02:49:52.970464,2025-09-28 02:49:52.970464,2,rejected,3.0,skills mismatch,0
OUT_009330,STU_03534,INT_00058,rejected,2025-09-23 02:46:13.467652,2025-10-20 02:46:13.467652,1,rejected,2.7,interview performance,0
OUT_009331,STU_02624,INT_00686,rejected,2025-09-23 02:47:13.945346,2025-09-26 02:47:13.945346,2,rejected,3.7,interview performance,0
OUT_009332,STU_04506,INT_00807,rejected,2025-09-23 02:47:13.883091,2025-10-22 02:47:13.883091,2,rejected,2.5,skills mismatch,0
OUT_009333,STU_01942,INT_00566,rejected,2025-09-23 02:50:09.151209,2025-09-29 02:50:09.151209,1,rejected,2.9,technical skills gap,0
OUT_009334,STU_04130,INT_00157,rejected,2025-09-23 02:50:10.414629,2025-09-30 02:50:10.414629,0,rejected,2.4,insufficient experience,0
OUT_009335,STU_04738,INT_00239,rejected,2025-09-23 02:48:29.434119,2025-10-12 02:48:29.434119,0,rejected,3.2,position filled,0
OUT_009336,STU_02644,INT_00901,rejected,2025-09-23 02:45:52.985618,2025-10-15 02:45:52.985618,1,rejected,2.4,interview performance,0
OUT_009337,STU_04716,INT_00741,rejected,2025-09-23 02:50:38.551527,2025-09-27 02:50:38.551527,1,rejected,2.1,cultural fit,0
OUT_009338,STU_02979,INT_00409,rejected,2025-09-23 02:49:27.553246,2025-09-29 02:49:27.553246,2,rejected,3.6,cultural fit,0
OUT_009339,STU_03803,INT_00256,rejected,2025-09-23 02:46:17.449119,2025-10-17 02:46:17.449119,1,rejected,3.9,insufficient experience,0
OUT_009340,STU_03638,INT_00005,rejected,2025-09-23 02:46:59.232654,2025-10-21 02:46:59.232654,0,rejected,3.3,position filled,0
OUT_009341,STU_04540,INT_00863,rejected,2025-09-23 02:46:53.524477,2025-10-15 02:46:53.524477,0,rejected,3.7,timing issues,0
OUT_009342,STU_03085,INT_00209,rejected,2025-09-23 02:49:09.429621,2025-10-09 02:49:09.429621,2,rejected,3.2,interview performance,0
OUT_009343,STU_02208,INT_00502,rejected,2025-09-23 02:47:52.398321,2025-09-28 02:47:52.398321,0,rejected,2.9,timing issues,0
OUT_009344,STU_03599,INT_00596,rejected,2025-09-23 02:48:25.180535,2025-09-26 02:48:25.180535,1,rejected,2.7,position filled,0
OUT_009345,STU_01819,INT_00238,rejected,2025-09-23 02:47:01.660777,2025-10-17 02:47:01.660777,2,rejected,2.3,cultural fit,0
OUT_009346,STU_00264,INT_00271,rejected,2025-09-23 02:48:02.924948,2025-09-27 02:48:02.924948,1,rejected,2.5,timing issues,0
OUT_009347,STU_00822,INT_00756,rejected,2025-09-23 02:46:26.036073,2025-10-02 02:46:26.036073,2,rejected,2.4,insufficient experience,0
OUT_009348,STU_04007,INT_00560,rejected,2025-09-23 02:47:56.090463,2025-10-06 02:47:56.090463,1,rejected,3.1,timing issues,0
OUT_009349,STU_00432,INT_00770,rejected,2025-09-23 02:47:45.266086,2025-10-08 02:47:45.266086,1,rejected,3.0,skills mismatch,0
OUT_009350,STU_03776,INT_00828,rejected,2025-09-23 02:47:38.785534,2025-10-15 02:47:38.785534,2,rejected,3.3,position filled,0
OUT_009351,STU_03555,INT_00283,rejected,2025-09-23 02:47:02.629818,2025-10-19 02:47:02.629818,1,rejected,3.4,budget constraints,0
OUT_009352,STU_01592,INT_00454,rejected,2025-09-23 02:48:09.789379,2025-10-12 02:48:09.789379,0,rejected,2.7,skills mismatch,0
OUT_009353,STU_02324,INT_00327,rejected,2025-09-23 02:49:24.288428,2025-10-14 02:49:24.288428,1,rejected,3.9,academic performance,0
OUT_009354,STU_00565,INT_00356,rejected,2025-09-23 02:50:16.262787,2025-10-06 02:50:16.262787,1,rejected,3.2,academic performance,0
OUT_009355,STU_03916,INT_00124,rejected,2025-09-23 02:46:27.241316,2025-10-19 02:46:27.241316,1,rejected,3.1,timing issues,0
OUT_009356,STU_04627,INT_00685,rejected,2025-09-23 02:49:38.672070,2025-10-02 02:49:38.672070,0,rejected,3.5,interview performance,0
OUT_009357,STU_02241,INT_00988,rejected,2025-09-23 02:47:06.201286,2025-09-30 02:47:06.201286,1,rejected,2.2,timing issues,0
OUT_009358,STU_04354,INT_00875,rejected,2025-09-23 02:47:17.583879,2025-09-29 02:47:17.583879,2,rejected,2.7,timing issues,0
OUT_009359,STU_02046,INT_00597,rejected,2025-09-23 02:49:54.338055,2025-10-21 02:49:54.338055,0,rejected,2.4,insufficient experience,0
OUT_009360,STU_03330,INT_00068,rejected,2025-09-23 02:47:58.510414,2025-10-01 02:47:58.510414,2,rejected,4.0,position filled,0
OUT_009361,STU_01954,INT_00211,rejected,2025-09-23 02:47:33.269421,2025-10-03 02:47:33.269421,1,rejected,3.7,timing issues,0
OUT_009362,STU_03886,INT_00005,rejected,2025-09-23 02:47:51.539812,2025-10-22 02:47:51.539812,0,rejected,2.1,budget constraints,0
OUT_009363,STU_02759,INT_00771,rejected,2025-09-23 02:48:15.143291,2025-10-09 02:48:15.143291,1,rejected,3.8,position filled,0
OUT_009364,STU_02367,INT_00204,rejected,2025-09-23 02:45:10.876221,2025-10-13 02:45:10.876221,1,rejected,2.1,interview performance,0
OUT_009365,STU_02011,INT_00083,rejected,2025-09-23 02:44:58.569537,2025-10-07 02:44:58.569537,1,rejected,2.4,technical skills gap,0
OUT_009366,STU_01474,INT_00337,rejected,2025-09-23 02:44:54.551847,2025-09-28 02:44:54.551847,2,rejected,3.9,budget constraints,0
OUT_009367,STU_00591,INT_00508,rejected,2025-09-23 02:47:16.373247,2025-09-29 02:47:16.373247,0,rejected,2.9,interview performance,0
OUT_009368,STU_01998,INT_00822,rejected,2025-09-23 02:49:25.058223,2025-10-09 02:49:25.058223,1,rejected,3.5,technical skills gap,0
OUT_009369,STU_02622,INT_00821,rejected,2025-09-23 02:47:04.349735,2025-10-05 02:47:04.349735,1,rejected,3.8,cultural fit,0
OUT_009370,STU_03761,INT_00500,rejected,2025-09-23 02:47:02.905687,2025-10-17 02:47:02.905687,0,rejected,3.0,cultural fit,0
OUT_009371,STU_01068,INT_00560,rejected,2025-09-23 02:48:12.732294,2025-10-08 02:48:12.732294,0,rejected,2.9,interview performance,0
OUT_009372,STU_03612,INT_00118,rejected,2025-09-23 02:45:26.931566,2025-09-26 02:45:26.931566,0,rejected,3.0,cultural fit,0
OUT_009373,STU_00518,INT_00830,rejected,2025-09-23 02:48:30.628760,2025-10-15 02:48:30.628760,2,rejected,3.1,skills mismatch,0
OUT_009374,STU_03025,INT_00880,rejected,2025-09-23 02:49:27.916791,2025-10-20 02:49:27.916791,0,rejected,2.1,skills mismatch,0
OUT_009375,STU_01106,INT_00726,rejected,2025-09-23 02:47:34.766052,2025-10-15 02:47:34.766052,2,rejected,3.6,cultural fit,0
OUT_009376,STU_04506,INT_00548,rejected,2025-09-23 02:44:55.939834,2025-09-29 02:44:55.939834,0,rejected,3.5,budget constraints,0
OUT_009377,STU_02574,INT_00074,rejected,2025-09-23 02:44:54.511086,2025-10-19 02:44:54.511086,1,rejected,2.4,cultural fit,0
OUT_009378,STU_04379,INT_00481,rejected,2025-09-23 02:48:23.708954,2025-10-06 02:48:23.708954,0,rejected,2.1,budget constraints,0
OUT_009379,STU_00158,INT_00505,rejected,2025-09-23 02:50:16.947823,2025-10-08 02:50:16.947823,1,rejected,2.6,insufficient experience,0
OUT_009380,STU_01944,INT_00206,rejected,2025-09-23 02:49:31.622507,2025-10-11 02:49:31.622507,2,rejected,3.1,academic performance,0
OUT_009381,STU_03759,INT_00244,rejected,2025-09-23 02:49:57.254836,2025-10-22 02:49:57.254836,2,rejected,2.5,technical skills gap,0
OUT_009382,STU_00440,INT_00702,rejected,2025-09-23 02:46:51.425526,2025-10-16 02:46:51.425526,2,rejected,3.1,academic performance,0
OUT_009383,STU_02786,INT_00741,rejected,2025-09-23 02:46:21.363751,2025-10-20 02:46:21.363751,2,rejected,3.3,position filled,0
OUT_009384,STU_04927,INT_00560,rejected,2025-09-23 02:48:18.759665,2025-10-14 02:48:18.759665,1,rejected,2.5,skills mismatch,0
OUT_009385,STU_03995,INT_00859,rejected,2025-09-23 02:45:27.513474,2025-10-18 02:45:27.513474,1,rejected,2.5,position filled,0
OUT_009386,STU_02021,INT_00036,rejected,2025-09-23 02:46:24.191589,2025-10-08 02:46:24.191589,1,rejected,3.9,skills mismatch,0
OUT_009387,STU_00700,INT_00535,rejected,2025-09-23 02:45:17.437094,2025-10-12 02:45:17.437094,0,rejected,4.0,interview performance,0
OUT_009388,STU_00170,INT_00292,rejected,2025-09-23 02:49:26.177999,2025-10-07 02:49:26.177999,2,rejected,3.2,budget constraints,0
OUT_009389,STU_02027,INT_00122,rejected,2025-09-23 02:48:08.825565,2025-09-30 02:48:08.825565,2,rejected,2.2,technical skills gap,0
OUT_009390,STU_01552,INT_00383,rejected,2025-09-23 02:46:10.521236,2025-10-11 02:46:10.521236,2,rejected,2.2,budget constraints,0
OUT_009391,STU_02129,INT_00823,rejected,2025-09-23 02:49:49.446974,2025-10-10 02:49:49.446974,2,rejected,3.0,budget constraints,0
OUT_009392,STU_01587,INT_00389,rejected,2025-09-23 02:47:51.775989,2025-09-29 02:47:51.775989,0,rejected,2.8,skills mismatch,0
OUT_009393,STU_01031,INT_00233,rejected,2025-09-23 02:45:42.404151,2025-10-16 02:45:42.404151,0,rejected,2.7,cultural fit,0
OUT_009394,STU_04156,INT_00911,rejected,2025-09-23 02:47:52.138538,2025-10-01 02:47:52.138538,2,rejected,3.6,insufficient experience,0
OUT_009395,STU_00824,INT_00677,rejected,2025-09-23 02:45:16.328590,2025-10-06 02:45:16.328590,1,rejected,2.8,interview performance,0
OUT_009396,STU_01108,INT_00032,rejected,2025-09-23 02:46:12.636688,2025-09-26 02:46:12.636688,1,rejected,4.0,academic performance,0
OUT_009397,STU_02356,INT_00372,rejected,2025-09-23 02:44:49.261813,2025-10-22 02:44:49.261813,0,rejected,4.0,academic performance,0
OUT_009398,STU_02981,INT_00556,rejected,2025-09-23 02:47:42.846932,2025-09-29 02:47:42.846932,2,rejected,3.8,interview performance,0
OUT_009399,STU_01751,INT_00722,rejected,2025-09-23 02:50:26.934792,2025-09-26 02:50:26.934792,0,rejected,3.7,technical skills gap,0
OUT_009400,STU_04327,INT_00138,rejected,2025-09-23 02:46:41.997535,2025-10-21 02:46:41.997535,0,rejected,2.8,position filled,0
OUT_009401,STU_04382,INT_00275,rejected,2025-09-23 02:50:29.038044,2025-10-09 02:50:29.038044,2,rejected,3.7,academic performance,0
OUT_009402,STU_03536,INT_00767,rejected,2025-09-23 02:50:14.223497,2025-10-01 02:50:14.223497,1,rejected,2.5,skills mismatch,0
OUT_009403,STU_01743,INT_00987,rejected,2025-09-23 02:49:19.795172,2025-10-21 02:49:19.795172,2,rejected,3.0,technical skills gap,0
OUT_009404,STU_01960,INT_00647,rejected,2025-09-23 02:46:35.740283,2025-10-03 02:46:35.740283,0,rejected,2.1,timing issues,0
OUT_009405,STU_02254,INT_00550,rejected,2025-09-23 02:50:43.526122,2025-10-15 02:50:43.526122,0,rejected,3.0,interview performance,0
OUT_009406,STU_01833,INT_00137,rejected,2025-09-23 02:48:44.429174,2025-10-21 02:48:44.429174,1,rejected,3.9,technical skills gap,0
OUT_009407,STU_04805,INT_00377,rejected,2025-09-23 02:50:22.878414,2025-10-02 02:50:22.878414,0,rejected,3.8,academic performance,0
OUT_009408,STU_00219,INT_00507,rejected,2025-09-23 02:46:07.535351,2025-10-01 02:46:07.535351,1,rejected,3.1,timing issues,0
OUT_009409,STU_03405,INT_00789,rejected,2025-09-23 02:47:19.971854,2025-10-21 02:47:19.971854,1,rejected,2.1,cultural fit,0
OUT_009410,STU_03940,INT_00858,rejected,2025-09-23 02:50:46.130833,2025-10-03 02:50:46.130833,1,rejected,2.4,interview performance,0
OUT_009411,STU_00939,INT_00759,rejected,2025-09-23 02:49:45.212049,2025-10-09 02:49:45.212049,2,rejected,3.2,timing issues,0
OUT_009412,STU_01123,INT_00786,rejected,2025-09-23 02:50:19.419837,2025-10-04 02:50:19.419837,1,rejected,2.8,insufficient experience,0
OUT_009413,STU_01079,INT_00913,rejected,2025-09-23 02:47:02.863989,2025-09-27 02:47:02.863989,2,rejected,3.1,academic performance,0
OUT_009414,STU_02747,INT_00378,rejected,2025-09-23 02:45:14.985633,2025-10-12 02:45:14.985633,1,rejected,3.7,budget constraints,0
OUT_009415,STU_01625,INT_00757,rejected,2025-09-23 02:45:10.238175,2025-10-21 02:45:10.238175,2,rejected,3.7,interview performance,0
OUT_009416,STU_04396,INT_00394,rejected,2025-09-23 02:49:48.725212,2025-10-14 02:49:48.725212,0,rejected,3.0,insufficient experience,0
OUT_009417,STU_00718,INT_00353,rejected,2025-09-23 02:47:52.268011,2025-10-04 02:47:52.268011,0,rejected,2.5,interview performance,0
OUT_009418,STU_02359,INT_00285,rejected,2025-09-23 02:48:28.632451,2025-09-30 02:48:28.632451,2,rejected,3.5,skills mismatch,0
OUT_009419,STU_00686,INT_00968,rejected,2025-09-23 02:50:34.996959,2025-09-29 02:50:34.996959,1,rejected,2.3,technical skills gap,0
OUT_009420,STU_00497,INT_00258,rejected,2025-09-23 02:47:48.095000,2025-09-28 02:47:48.095000,2,rejected,2.3,cultural fit,0
OUT_009421,STU_01250,INT_00027,rejected,2025-09-23 02:44:54.110800,2025-09-27 02:44:54.110800,1,rejected,2.7,interview performance,0
OUT_009422,STU_02386,INT_00376,rejected,2025-09-23 02:49:46.726750,2025-10-05 02:49:46.726750,1,rejected,2.2,cultural fit,0
OUT_009423,STU_04257,INT_00086,rejected,2025-09-23 02:49:19.046548,2025-10-14 02:49:19.046548,0,rejected,3.6,timing issues,0
OUT_009424,STU_04940,INT_00288,rejected,2025-09-23 02:46:55.479635,2025-10-17 02:46:55.479635,0,rejected,3.4,skills mismatch,0
OUT_009425,STU_02741,INT_00156,rejected,2025-09-23 02:47:47.090677,2025-10-13 02:47:47.090677,0,rejected,3.6,interview performance,0
OUT_009426,STU_04394,INT_00560,rejected,2025-09-23 02:50:20.594183,2025-10-01 02:50:20.594183,1,rejected,2.6,technical skills gap,0
OUT_009427,STU_02205,INT_00866,rejected,2025-09-23 02:46:10.441593,2025-10-08 02:46:10.441593,0,rejected,3.3,budget constraints,0
OUT_009428,STU_02897,INT_00763,rejected,2025-09-23 02:50:16.516596,2025-10-01 02:50:16.516596,2,rejected,3.7,insufficient experience,0
OUT_009429,STU_04118,INT_00305,rejected,2025-09-23 02:44:59.014391,2025-10-05 02:44:59.014391,2,rejected,3.5,cultural fit,0
OUT_009430,STU_04070,INT_00404,rejected,2025-09-23 02:50:19.912672,2025-10-08 02:50:19.912672,0,rejected,2.1,budget constraints,0
OUT_009431,STU_02648,INT_00958,rejected,2025-09-23 02:44:50.069157,2025-10-05 02:44:50.069157,1,rejected,3.3,cultural fit,0
OUT_009432,STU_04104,INT_00767,rejected,2025-09-23 02:49:23.488876,2025-10-09 02:49:23.488876,2,rejected,3.7,timing issues,0
OUT_009433,STU_02157,INT_00233,rejected,2025-09-23 02:47:11.012067,2025-10-11 02:47:11.012067,0,rejected,2.3,academic performance,0
OUT_009434,STU_02541,INT_00028,rejected,2025-09-23 02:47:45.597743,2025-10-17 02:47:45.597743,0,rejected,2.8,interview performance,0
OUT_009435,STU_01120,INT_00491,rejected,2025-09-23 02:48:13.801268,2025-10-16 02:48:13.801268,2,rejected,3.5,position filled,0
OUT_009436,STU_03794,INT_00744,rejected,2025-09-23 02:47:04.950509,2025-10-04 02:47:04.950509,0,rejected,3.7,insufficient experience,0
OUT_009437,STU_00100,INT_00522,rejected,2025-09-23 02:47:23.589317,2025-10-10 02:47:23.589317,1,rejected,3.5,interview performance,0
OUT_009438,STU_03379,INT_00163,rejected,2025-09-23 02:48:58.596420,2025-10-03 02:48:58.596420,1,rejected,3.2,interview performance,0
OUT_009439,STU_02793,INT_00517,rejected,2025-09-23 02:49:28.464627,2025-10-21 02:49:28.464627,0,rejected,2.8,budget constraints,0
OUT_009440,STU_04165,INT_00450,rejected,2025-09-23 02:47:04.471364,2025-10-03 02:47:04.471364,0,rejected,3.3,interview performance,0
OUT_009441,STU_00652,INT_00468,rejected,2025-09-23 02:50:33.706136,2025-10-06 02:50:33.706136,2,rejected,3.1,cultural fit,0
OUT_009442,STU_01807,INT_00920,rejected,2025-09-23 02:48:49.174938,2025-10-02 02:48:49.174938,2,rejected,2.6,insufficient experience,0
OUT_009443,STU_01180,INT_00751,rejected,2025-09-23 02:47:27.611847,2025-10-11 02:47:27.611847,0,rejected,3.0,skills mismatch,0
OUT_009444,STU_02583,INT_00501,rejected,2025-09-23 02:46:20.952393,2025-10-19 02:46:20.952393,0,rejected,2.9,skills mismatch,0
OUT_009445,STU_02966,INT_00040,rejected,2025-09-23 02:46:49.621903,2025-10-17 02:46:49.621903,0,rejected,2.7,timing issues,0
OUT_009446,STU_02014,INT_00854,selected,2025-09-23 02:46:21.467691,2025-10-25 02:46:21.467691,3,accepted,4.4,,1
OUT_009447,STU_00295,INT_00743,rejected,2025-09-23 02:50:16.086519,2025-10-18 02:50:16.086519,0,rejected,3.7,insufficient experience,0
OUT_009448,STU_04597,INT_00520,rejected,2025-09-23 02:49:40.913685,2025-10-06 02:49:40.913685,0,rejected,3.6,position filled,0
